,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
8714,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,110.jpg,0,3,62,both
1070,Cat_Cow_Pose_or_Marjaryasana_,2_0_342.jpg,5,18,7,both
5997,Low_Lunge_pose_or_Anjaneyasana_,530.jpg,0,2,40,both
7095,Seated_Forward_Bend_pose_or_Paschimottanasana_,141.jpg,1,7,52,both
4084,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,80.jpg,4,16,26,both
5707,Lord_of_the_Dance_Pose_or_Natarajasana_,187.jpg,0,3,39,both
12004,Garland_Pose_or_Malasana_,43.jpg,1,4,28,both
11970,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,525.jpg,4,16,26,both
1801,Cobra_Pose_or_Bhujangasana_,3_378.jpg,4,14,10,both
12498,Seated_Forward_Bend_pose_or_Paschimottanasana_,472.jpg,1,7,52,both
4900,Handstand_pose_or_Adho_Mukha_Vrksasana_,268.jpg,3,11,32,both
10663,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_211.jpg,1,6,76,both
4343,Garland_Pose_or_Malasana_,497.jpg,1,4,28,both
12264,Low_Lunge_pose_or_Anjaneyasana_,465.jpg,0,2,40,both
1670,Cobra_Pose_or_Bhujangasana_,3_38.jpg,4,14,10,both
1476,Child_Pose_or_Balasana_,114.jpg,4,14,9,both
8871,Supported_Headstand_pose_or_Salamba_Sirsasana_,96.jpg,3,11,63,both
3973,Fish_Pose_or_Matsyasana_,373.jpg,4,13,25,both
11119,Yogic_sleep_pose,2_126.jpg,4,13,80,both
2161,Cow_Face_Pose_or_Gomukhasana_,78.jpg,1,5,13,both
5567,Locust_Pose_or_Salabhasana_,190.jpg,4,14,38,both
3812,Firefly_Pose_or_Tittibhasana_,299.jpg,2,9,24,both
11150,Yogic_sleep_pose,1_215.jpg,4,13,80,both
5333,Intense_Side_Stretch_Pose_or_Parsvottanasana_,35.jpg,0,1,36,both
13898,Frog_Pose_or_Bhekasana,2_18.jpg,4,14,27,both
9167,Supta_Baddha_Konasana_,2_192.jpg,4,13,65,both
11681,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,513.jpg,0,1,17,both
12838,Supta_Virasana_Vajrasana,4_67.jpg,4,13,66,both
6712,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_316.jpg,1,7,49,both
5051,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_274.jpg,1,7,34,both
13003,Virasana_or_Vajrasana,1_195.jpg,1,5,72,both
3235,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_544.jpg,0,2,21,both
8019,Sitting pose 1 (normal),1_506.jpg,1,4,57,both
1658,Cobra_Pose_or_Bhujangasana_,3_394.jpg,4,14,10,both
13874,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,474.jpg,4,16,26,both
3864,Firefly_Pose_or_Tittibhasana_,86.jpg,2,9,24,both
2758,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_603.jpg,0,1,17,both
12582,Sitting pose 1 (normal),3_69.jpg,1,4,57,both
2292,Cow_Face_Pose_or_Gomukhasana_,0_456.jpg,1,5,13,both
14317,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_187.jpg,1,7,49,both
14225,Plow_Pose_or_Halasana_,245.jpg,3,12,45,both
12925,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,155.jpg,5,17,69,both
9391,Supta_Virasana_Vajrasana,3_119.jpg,4,13,66,both
7185,Seated_Forward_Bend_pose_or_Paschimottanasana_,371.jpg,1,7,52,both
13406,Child_Pose_or_Balasana_,149.jpg,4,14,9,both
6808,Scale_Pose_or_Tolasana_,1_107.jpg,2,9,50,both
11959,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,211.jpg,4,16,26,both
10504,Warrior_II_Pose_or_Virabhadrasana_II_,123.jpg,0,3,74,both
8077,Sitting pose 1 (normal),3_0_257.jpg,1,4,57,both
5403,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,313.jpg,3,11,37,both
4410,Garland_Pose_or_Malasana_,0_405.jpg,1,4,28,both
12305,Peacock_Pose_or_Mayurasana_,78.jpg,4,16,42,both
15032,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_112.jpg,1,6,76,both
2034,Corpse_Pose_or_Savasana_,0_304.jpg,4,13,12,both
6730,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_120.jpg,1,7,49,both
6957,Scorpion_pose_or_vrischikasana,1_68.jpg,3,12,51,both
8916,Supported_Headstand_pose_or_Salamba_Sirsasana_,317.jpg,3,11,63,both
14052,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_141.jpg,1,7,34,both
4310,Garland_Pose_or_Malasana_,140.jpg,1,4,28,both
12164,Intense_Side_Stretch_Pose_or_Parsvottanasana_,199.jpg,0,1,36,both
7639,Side_Plank_Pose_or_Vasisthasana_,466.jpg,4,15,56,both
9473,Tortoise_Pose,1_136.jpg,1,7,67,both
221,Boat_Pose_or_Paripurna_Navasana_,365.jpg,5,19,2,both
12324,Plow_Pose_or_Halasana_,426.jpg,3,12,45,both
3293,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_236.jpg,0,2,21,both
2138,Corpse_Pose_or_Savasana_,0_229.jpg,4,13,12,both
202,Boat_Pose_or_Paripurna_Navasana_,224.jpg,5,19,2,both
4595,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,2_265.jpg,1,5,30,both
8507,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_103.jpg,0,1,60,both
1738,Cobra_Pose_or_Bhujangasana_,3_197.jpg,4,14,10,both
1122,Cat_Cow_Pose_or_Marjaryasana_,1_456.jpg,5,18,7,both
7167,Seated_Forward_Bend_pose_or_Paschimottanasana_,7.jpg,1,7,52,both
6512,Rajakapotasana,355.jpg,1,8,47,both
11950,Fish_Pose_or_Matsyasana_,178.jpg,4,13,25,both
10991,Wild_Thing_pose_or_Camatkarasana_,107.jpg,5,17,78,both
14496,Sitting pose 1 (normal),3_99.jpg,1,4,57,both
6412,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_50.jpg,2,10,46,both
4174,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,168.jpg,4,16,26,both
4754,Half_Moon_Pose_or_Ardha_Chandrasana_,377.jpg,0,2,31,both
6290,Plow_Pose_or_Halasana_,569.jpg,3,12,45,both
7845,Sitting pose 1 (normal),2_114.jpg,1,4,57,both
12861,Tortoise_Pose,2_2.jpg,1,7,67,both
8612,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_115.jpg,0,3,61,both
10268,Warrior_III_Pose_or_Virabhadrasana_III_,197.jpg,0,3,73,both
6758,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_202.jpg,1,7,49,both
9383,Supta_Virasana_Vajrasana,1_0_219.jpg,4,13,66,both
426,Bound_Angle_Pose_or_Baddha_Konasana_,1_89.jpg,1,4,3,both
5282,Intense_Side_Stretch_Pose_or_Parsvottanasana_,236.jpg,0,1,36,both
11756,Eight-Angle_Pose_or_Astavakrasana_,332.jpg,2,10,19,both
13734,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_280.jpg,0,2,21,both
11798,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_17.jpg,0,2,21,both
2579,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,234.jpg,0,1,16,both
4832,Half_Moon_Pose_or_Ardha_Chandrasana_,0_81.jpg,0,2,31,both
5831,Lord_of_the_Dance_Pose_or_Natarajasana_,404.jpg,0,3,39,both
6997,Scorpion_pose_or_vrischikasana,1_0_383.jpg,3,12,51,both
5279,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_108.jpg,0,1,36,both
12383,Rajakapotasana,430.jpg,1,8,47,both
6468,Rajakapotasana,617.jpg,1,8,47,both
1718,Cobra_Pose_or_Bhujangasana_,1_594.jpg,4,14,10,both
4086,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,295.jpg,4,16,26,both
11561,Cobra_Pose_or_Bhujangasana_,3_251.jpg,4,14,10,both
5643,Lord_of_the_Dance_Pose_or_Natarajasana_,260.jpg,0,3,39,both
7702,Sitting pose 1 (normal),3_0_63.jpg,1,4,57,both
4777,Half_Moon_Pose_or_Ardha_Chandrasana_,30.jpg,0,2,31,both
10622,Warrior_I_Pose_or_Virabhadrasana_I_,1_0_142.jpg,0,2,75,both
1134,Cat_Cow_Pose_or_Marjaryasana_,2_497.jpg,5,18,7,both
2074,Corpse_Pose_or_Savasana_,589.jpg,4,13,12,both
13610,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,13.jpg,0,1,16,both
9774,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,474.jpg,5,17,69,both
14142,Lord_of_the_Dance_Pose_or_Natarajasana_,183.jpg,0,3,39,both
5615,Lord_of_the_Dance_Pose_or_Natarajasana_,599.jpg,0,3,39,both
10931,Wild_Thing_pose_or_Camatkarasana_,151.jpg,5,17,78,both
3248,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_262.jpg,0,2,21,both
10315,Warrior_III_Pose_or_Virabhadrasana_III_,508.jpg,0,3,73,both
8833,Supported_Headstand_pose_or_Salamba_Sirsasana_,30.jpg,3,11,63,both
8592,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_223.jpg,0,3,61,both
5703,Lord_of_the_Dance_Pose_or_Natarajasana_,577.jpg,0,3,39,both
5940,Low_Lunge_pose_or_Anjaneyasana_,0_391.jpg,0,2,40,both
6571,Rajakapotasana,0_421.jpg,1,8,47,both
3455,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_567.jpg,0,2,22,both
5045,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_9.jpg,1,7,34,both
2640,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_128.jpg,0,1,17,both
4721,Half_Moon_Pose_or_Ardha_Chandrasana_,0_19.jpg,0,2,31,both
14953,Warrior_III_Pose_or_Virabhadrasana_III_,480.jpg,0,3,73,both
7897,Sitting pose 1 (normal),1_481.jpg,1,4,57,both
14999,Warrior_I_Pose_or_Virabhadrasana_I_,1_630.jpg,0,2,75,both
223,Boat_Pose_or_Paripurna_Navasana_,634.jpg,5,19,2,both
12912,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,370.jpg,5,17,69,both
14196,Noose_Pose_or_Pasasana_,483.jpg,1,4,41,both
9086,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_126.jpg,3,11,64,both
1464,Child_Pose_or_Balasana_,0_311.jpg,4,14,9,both
3113,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_251.jpg,0,2,21,both
3761,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_314.jpg,3,11,23,both
9646,Tree_Pose_or_Vrksasana_,522.jpg,0,0,68,both
4976,Happy_Baby_Pose_or_Ananda_Balasana_,0_353.jpg,4,13,33,both
1168,Cat_Cow_Pose_or_Marjaryasana_,1_0_4.jpg,5,18,7,both
9813,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,208.jpg,5,17,69,both
11034,Wild_Thing_pose_or_Camatkarasana_,0_38.jpg,5,17,78,both
3756,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_294.jpg,3,11,23,both
9804,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,274.jpg,5,17,69,both
3815,Firefly_Pose_or_Tittibhasana_,237.jpg,2,9,24,both
8478,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_137.jpg,0,1,60,both
12867,Tree_Pose_or_Vrksasana_,216.jpg,0,0,68,both
6508,Rajakapotasana,597.jpg,1,8,47,both
10644,Warrior_I_Pose_or_Virabhadrasana_I_,1_358.jpg,0,2,75,both
15012,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_185.jpg,1,6,76,both
273,Boat_Pose_or_Paripurna_Navasana_,0_412.jpg,5,19,2,both
11238,viparita_virabhadrasana_or_reverse_warrior_pose,194.jpg,0,2,81,both
7363,Side-Reclining_Leg_Lift_pose_or_Anantasana_,0_43.jpg,4,15,54,both
7072,Seated_Forward_Bend_pose_or_Paschimottanasana_,455.jpg,1,7,52,both
14650,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,50.jpg,0,3,62,both
2989,Eight-Angle_Pose_or_Astavakrasana_,167.jpg,2,10,19,both
3220,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_385.jpg,0,2,21,both
9905,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,14.jpg,5,17,70,both
4376,Garland_Pose_or_Malasana_,0_344.jpg,1,4,28,both
10721,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_195.jpg,1,6,76,both
6286,Plow_Pose_or_Halasana_,388.jpg,3,12,45,both
11672,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,16.jpg,4,16,15,both
10014,Upward_Plank_Pose_or_Purvottanasana_,102.jpg,5,17,71,both
12468,Seated_Forward_Bend_pose_or_Paschimottanasana_,100.jpg,1,7,52,both
3427,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_615.jpg,0,2,22,both
5168,Heron_Pose_or_Krounchasana_,2_29.jpg,1,8,35,both
2971,Eight-Angle_Pose_or_Astavakrasana_,402.jpg,2,10,19,both
3759,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_44.jpg,3,11,23,both
654,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,210.jpg,5,17,5,both
7256,Seated_Forward_Bend_pose_or_Paschimottanasana_,0_228.jpg,1,7,52,both
1798,Cobra_Pose_or_Bhujangasana_,3_414.jpg,4,14,10,both
12237,Lord_of_the_Dance_Pose_or_Natarajasana_,44.jpg,0,3,39,both
75,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,25.jpg,1,5,1,both
1832,Cobra_Pose_or_Bhujangasana_,1_285.jpg,4,14,10,both
12954,Upward_Plank_Pose_or_Purvottanasana_,156.jpg,5,17,71,both
1636,Cobra_Pose_or_Bhujangasana_,3_466.jpg,4,14,10,both
15128,viparita_virabhadrasana_or_reverse_warrior_pose,57.jpg,0,2,81,both
14901,Upward_Plank_Pose_or_Purvottanasana_,36.jpg,5,17,71,both
4920,Handstand_pose_or_Adho_Mukha_Vrksasana_,26.jpg,3,11,32,both
11183,viparita_virabhadrasana_or_reverse_warrior_pose,458.jpg,0,2,81,both
3353,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_197.jpg,0,2,21,both
4719,Half_Moon_Pose_or_Ardha_Chandrasana_,561.jpg,0,2,31,both
6419,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_168.jpg,2,10,46,both
11035,Wild_Thing_pose_or_Camatkarasana_,0_28.jpg,5,17,78,both
4939,Handstand_pose_or_Adho_Mukha_Vrksasana_,12.jpg,3,11,32,both
13494,Cockerel_Pose,2_505.jpg,2,9,11,both
10661,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_24.jpg,1,6,76,both
14472,Side_Plank_Pose_or_Vasisthasana_,85.jpg,4,15,56,both
4980,Happy_Baby_Pose_or_Ananda_Balasana_,205.jpg,4,13,33,both
6711,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_486.jpg,1,7,49,both
8790,Supported_Headstand_pose_or_Salamba_Sirsasana_,0_252.jpg,3,11,63,both
10112,Virasana_or_Vajrasana,2_46.jpg,1,5,72,both
1922,Cockerel_Pose,2_319.jpg,2,9,11,both
14045,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_90.jpg,1,7,34,both
1880,Cobra_Pose_or_Bhujangasana_,2_0_33.jpg,4,14,10,both
377,Bound_Angle_Pose_or_Baddha_Konasana_,1_0_62.jpg,1,4,3,both
8981,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_354.jpg,3,11,64,both
3974,Fish_Pose_or_Matsyasana_,590.jpg,4,13,25,both
2492,Crane_(Crow)_Pose_or_Bakasana_,1_99.jpg,2,9,14,both
8049,Sitting pose 1 (normal),3_0_353.jpg,1,4,57,both
9651,Tree_Pose_or_Vrksasana_,226.jpg,0,0,68,both
5048,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_364.jpg,1,7,34,both
10643,Warrior_I_Pose_or_Virabhadrasana_I_,1_0_119.jpg,0,2,75,both
6013,Noose_Pose_or_Pasasana_,78.jpg,1,4,41,both
9660,Tree_Pose_or_Vrksasana_,0_256.jpg,0,0,68,both
13368,Cat_Cow_Pose_or_Marjaryasana_,2_370.jpg,5,18,7,both
5697,Lord_of_the_Dance_Pose_or_Natarajasana_,323.jpg,0,3,39,both
13138,Wild_Thing_pose_or_Camatkarasana_,173.jpg,5,17,78,both
9478,Tortoise_Pose,2_53.jpg,1,7,67,both
478,Bow_Pose_or_Dhanurasana_,165.jpg,5,19,4,both
12263,Low_Lunge_pose_or_Anjaneyasana_,447.jpg,0,2,40,both
9859,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,320.jpg,5,17,69,both
9215,Supta_Baddha_Konasana_,2_0_395.jpg,4,13,65,both
1579,Cobra_Pose_or_Bhujangasana_,2_327.jpg,4,14,10,both
9551,Tree_Pose_or_Vrksasana_,143.jpg,0,0,68,both
1390,Child_Pose_or_Balasana_,89.jpg,4,14,9,both
8617,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_87.jpg,0,3,61,both
7229,Seated_Forward_Bend_pose_or_Paschimottanasana_,73.jpg,1,7,52,both
2615,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,599.jpg,0,1,17,both
13210,Boat_Pose_or_Paripurna_Navasana_,470.jpg,5,19,2,both
12265,Low_Lunge_pose_or_Anjaneyasana_,141.jpg,0,2,40,both
13965,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_390.jpg,1,5,30,both
9880,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,196.jpg,5,17,70,both
11713,Eagle_Pose_or_Garudasana_,361.jpg,0,0,18,both
5754,Lord_of_the_Dance_Pose_or_Natarajasana_,0_155.jpg,0,3,39,both
9410,Supta_Virasana_Vajrasana,4_181.jpg,4,13,66,both
7117,Seated_Forward_Bend_pose_or_Paschimottanasana_,177.jpg,1,7,52,both
5991,Low_Lunge_pose_or_Anjaneyasana_,217.jpg,0,2,40,both
13960,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,2_193.jpg,1,5,30,both
10193,Virasana_or_Vajrasana,1_541.jpg,1,5,72,both
14437,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_90.jpg,2,10,55,both
6154,Plank_Pose_or_Kumbhakasana_,155.jpg,4,16,44,both
9733,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,226.jpg,5,17,69,both
7372,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_297.jpg,2,10,55,both
13153,Wind_Relieving_pose_or_Pawanmuktasana,244.jpg,4,13,79,both
2038,Corpse_Pose_or_Savasana_,0_604.jpg,4,13,12,both
5506,Locust_Pose_or_Salabhasana_,237.jpg,4,14,38,both
15071,Wild_Thing_pose_or_Camatkarasana_,92.jpg,5,17,78,both
762,Camel_Pose_or_Ustrasana_,238.jpg,5,17,6,both
8203,Split pose,3_47.jpg,1,6,58,both
6351,Plow_Pose_or_Halasana_,244.jpg,3,12,45,both
14255,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_78.jpg,2,10,46,both
13678,Extended_Puppy_Pose_or_Uttana_Shishosana_,95.jpg,4,14,20,both
5204,Heron_Pose_or_Krounchasana_,2_296.jpg,1,8,35,both
2892,Eagle_Pose_or_Garudasana_,0_66.jpg,0,0,18,both
10482,Warrior_II_Pose_or_Virabhadrasana_II_,545.jpg,0,3,74,both
302,Bound_Angle_Pose_or_Baddha_Konasana_,1_478.jpg,1,4,3,both
6509,Rajakapotasana,423.jpg,1,8,47,both
12788,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_292.jpg,3,11,64,both
1259,Chair_Pose_or_Utkatasana_,0_279.jpg,0,0,8,both
13968,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_199.jpg,1,5,30,both
4452,Gate_Pose_or_Parighasana_,371.jpg,0,2,29,both
13584,Crane_(Crow)_Pose_or_Bakasana_,1_344.jpg,2,9,14,both
11305,Boat_Pose_or_Paripurna_Navasana_,495.jpg,5,19,2,both
4740,Half_Moon_Pose_or_Ardha_Chandrasana_,0_51.jpg,0,2,31,both
14561,Split pose,2_392.jpg,1,6,58,both
10241,Virasana_or_Vajrasana,1_652.jpg,1,5,72,both
10892,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,0_64.jpg,0,1,77,both
6626,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,0_168.jpg,4,13,48,both
12994,Virasana_or_Vajrasana,1_344.jpg,1,5,72,both
2243,Cow_Face_Pose_or_Gomukhasana_,43.jpg,1,5,13,both
3357,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_363.jpg,0,2,21,both
14253,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_35.jpg,2,10,46,both
5871,Low_Lunge_pose_or_Anjaneyasana_,21.jpg,0,2,40,both
7856,Sitting pose 1 (normal),1_13.jpg,1,4,57,both
879,Camel_Pose_or_Ustrasana_,247.jpg,5,17,6,both
5686,Lord_of_the_Dance_Pose_or_Natarajasana_,0_136.jpg,0,3,39,both
4611,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_2.jpg,1,5,30,both
5490,Locust_Pose_or_Salabhasana_,179.jpg,4,14,38,both
2928,Eight-Angle_Pose_or_Astavakrasana_,252.jpg,2,10,19,both
8768,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,13.jpg,0,3,62,both
536,Bow_Pose_or_Dhanurasana_,523.jpg,5,19,4,both
10301,Warrior_III_Pose_or_Virabhadrasana_III_,0_262.jpg,0,3,73,both
6361,Plow_Pose_or_Halasana_,412.jpg,3,12,45,both
4780,Half_Moon_Pose_or_Ardha_Chandrasana_,0_187.jpg,0,2,31,both
5649,Lord_of_the_Dance_Pose_or_Natarajasana_,196.jpg,0,3,39,both
9481,Tortoise_Pose,2_150.jpg,1,7,67,both
11335,Bow_Pose_or_Dhanurasana_,606.jpg,5,19,4,both
11721,Eagle_Pose_or_Garudasana_,139.jpg,0,0,18,both
6199,Plow_Pose_or_Halasana_,56.jpg,3,12,45,both
11089,Wind_Relieving_pose_or_Pawanmuktasana,0_201.jpg,4,13,79,both
11046,Wind_Relieving_pose_or_Pawanmuktasana,411.jpg,4,13,79,both
2630,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,481.jpg,0,1,17,both
4157,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,260.jpg,4,16,26,both
3111,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_0_48.jpg,0,2,21,both
6464,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_66.jpg,2,10,46,both
2722,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,285.jpg,0,1,17,both
501,Bow_Pose_or_Dhanurasana_,7.jpg,5,19,4,both
4,Akarna_Dhanurasana,26.jpg,1,8,0,both
12308,Pigeon_Pose_or_Kapotasana_,369.jpg,5,17,43,both
3628,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_98.jpg,0,2,22,both
11958,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,435.jpg,4,16,26,both
22,Akarna_Dhanurasana,0_377.jpg,1,8,0,both
9497,Tortoise_Pose,1_11.jpg,1,7,67,both
12933,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,70.jpg,5,17,70,both
1494,Child_Pose_or_Balasana_,501.jpg,4,14,9,both
114,Boat_Pose_or_Paripurna_Navasana_,439.jpg,5,19,2,both
12823,Supta_Baddha_Konasana_,2_165.jpg,4,13,65,both
9292,Supta_Baddha_Konasana_,1_354.jpg,4,13,65,both
4247,Frog_Pose_or_Bhekasana,1_16.jpg,4,14,27,both
5260,Intense_Side_Stretch_Pose_or_Parsvottanasana_,128.jpg,0,1,36,both
9920,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,0_6.jpg,5,17,70,both
8455,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_130.jpg,0,1,60,both
7572,Side_Plank_Pose_or_Vasisthasana_,62.jpg,4,15,56,both
13427,Child_Pose_or_Balasana_,336.jpg,4,14,9,both
8580,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_452.jpg,0,1,60,both
14375,Seated_Forward_Bend_pose_or_Paschimottanasana_,619.jpg,1,7,52,both
274,Boat_Pose_or_Paripurna_Navasana_,0_401.jpg,5,19,2,both
12160,Intense_Side_Stretch_Pose_or_Parsvottanasana_,159.jpg,0,1,36,both
8608,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,2_14.jpg,0,3,61,both
8474,Standing_Forward_Bend_pose_or_Uttanasana_,1_194.jpg,0,1,60,both
2113,Corpse_Pose_or_Savasana_,600.jpg,4,13,12,both
5770,Lord_of_the_Dance_Pose_or_Natarajasana_,478.jpg,0,3,39,both
6360,Plow_Pose_or_Halasana_,8.jpg,3,12,45,both
8818,Supported_Headstand_pose_or_Salamba_Sirsasana_,184.jpg,3,11,63,both
6608,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,535.jpg,4,13,48,both
11323,Bound_Angle_Pose_or_Baddha_Konasana_,1_160.jpg,1,4,3,both
1124,Cat_Cow_Pose_or_Marjaryasana_,2_363.jpg,5,18,7,both
15049,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,60.jpg,0,1,77,both
1046,Cat_Cow_Pose_or_Marjaryasana_,1_498.jpg,5,18,7,both
12137,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,2_515.jpg,1,7,34,both
4323,Garland_Pose_or_Malasana_,206.jpg,1,4,28,both
156,Boat_Pose_or_Paripurna_Navasana_,0_266.jpg,5,19,2,both
12764,Supported_Headstand_pose_or_Salamba_Sirsasana_,518.jpg,3,11,63,both
5747,Lord_of_the_Dance_Pose_or_Natarajasana_,259.jpg,0,3,39,both
7784,Sitting pose 1 (normal),3_0_387.jpg,1,4,57,both
2299,Cow_Face_Pose_or_Gomukhasana_,0_436.jpg,1,5,13,both
10621,Warrior_I_Pose_or_Virabhadrasana_I_,1_343.jpg,0,2,75,both
14155,Lord_of_the_Dance_Pose_or_Natarajasana_,256.jpg,0,3,39,both
11286,Boat_Pose_or_Paripurna_Navasana_,305.jpg,5,19,2,both
12101,Handstand_pose_or_Adho_Mukha_Vrksasana_,371.jpg,3,11,32,both
1375,Child_Pose_or_Balasana_,0_504.jpg,4,14,9,both
